CUSTOMER_ID,IS_DENTAL,FIRST_ORDER_AT,LIFETIME_GROSS_MERCHANDISE_VALUE,LIFETIME_ORDERS
5461791232416866767,true,2016-11-10 13:20:57.890,17260.39,94
-1972158954808485058,true,2025-02-07 10:59:26.273,6623.14,20
-6163093879321544926,true,2019-08-07 17:39:17.643,44350.37,185
3563030678758928658,true,2018-03-14 13:09:40.482,17761.35,99
3750369404061527791,true,2025-06-04 15:01:10.542,17873.15,61
-3272895256832485052,false,2019-04-22 12:31:02.524,16448.28,227
-2835476250936068987,true,2023-01-26 12:37:45.693,25700.78,119
-1766293133331947931,true,2017-07-30 01:30:53.075,24870.57,147
-2208558984929789453,true,2022-05-12 14:34:33.783,5542.61,19
957333786236008601,true,2022-10-19 08:49:55.011,25856.72,89
7194988317637868360,true,2024-07-10 17:58:09.873,6913.48,32
-2709754335832631734,true,2016-03-25 11:32:22.009,102779.24,118
-6845679093440498682,true,2022-11-12 09:18:42.936,23083.39,82
8751519008473986476,true,2023-11-08 16:06:43.048,9188.23,7
7521187394703723800,true,2017-09-21 09:30:39.657,5556.77,41
-2586969901713806987,true,2018-10-31 12:01:52.341,1369.81,13
7554921559360274176,true,2025-02-25 10:11:25.759,181.24,2
8410462751418264045,true,2025-06-17 19:22:18.776,342.92,2
-8184404657335957196,true,2020-03-11 11:06:03.406,152071.41,405
2949107007174601691,true,2010-12-28 23:29:38.101,69337.6,265
7834589982273145379,true,2019-06-27 08:48:29.508,48116.62,434
7013670180216069883,true,2021-07-06 14:40:33.550,21185.3,62
3832210266451277844,true,2016-12-05 10:52:48.895,57348.58,282
3613749438496640885,true,2021-09-03 23:03:26.503,20117.02,74
-688005800586481578,true,2024-10-14 18:45:10.502,6170.18,16
8919923873615762361,false,2021-11-19 13:08:49.387,505.91,24
-547699969156909029,true,2021-04-01 10:47:39.121,5280.23,20
4387289732925082804,true,2025-09-18 12:48:44.785,1483.25,3
-5425911178374400254,true,2021-07-20 11:09:45.949,38936.07,91
-4236748722621051389,false,2024-08-04 18:25:33.618,167.04,7
9118682476298464133,true,2025-10-30 16:00:26.449,524.97,1
-8042039289848893472,true,2017-08-28 15:31:54.818,13562.78,42
-3422478901771427209,true,2023-01-10 14:22:23.548,65273.28,99
589654890272369534,true,2024-05-03 20:39:47.063,3572.98,17
5128434197491826497,true,2025-04-01 14:21:43.011,392.71,4
1596875262158280290,true,2019-07-25 15:50:33.806,170064.48,424
-8788313457661187367,true,2013-01-11 15:31:10.009,97044.92,317
-5427932774347375283,true,2019-04-29 16:02:28.999,24646.75,88
4592480788183140977,true,2021-03-05 22:17:11.712,44220.08,59
3414968189132123914,true,2019-10-16 18:06:24.431,4823.58,22
7858692052371083156,true,2020-06-17 16:37:15.434,16411.06,96
-2055488685533160908,true,2006-03-09 18:04:37.000,11595.37,57
-1777993133402831869,true,2024-03-06 16:38:05.835,1271.49,14
6099052585725553293,true,2017-08-09 08:37:07.675,5956.65,40
-6830266028790661352,true,2025-10-17 14:49:44.829,1547.56,1
-2578584459252856865,false,2025-10-09 17:15:31.914,40.27,1
6952350126568238403,true,2019-01-10 18:00:47.385,43003.62,123
5852117315554769741,false,2021-01-07 04:34:42.994,12724.25,72
6155873874356519953,true,2012-04-24 09:53:13.118,18028.24,74
4031924736586604486,true,2010-06-15 16:29:03.469,60705.59,249
-5152584282059430232,true,2018-09-06 13:54:46.138,130257.43,155
-4950994827041319680,true,2025-08-15 12:34:59.623,117.31,2
7082070562371189162,true,2015-01-04 15:35:07.809,194009.19,511
-3263607442389620020,true,2023-01-20 15:58:06.341,40479.11,54
-5418615634804626385,true,2019-12-30 12:10:41.991,129029.66,1791
1341202440057511368,true,2024-06-07 10:56:42.594,38539.31,47
7106616054892896953,true,2019-07-29 12:27:55.675,32274.34,86
6334359124720898352,true,2022-09-26 18:40:23.219,15501.96,39
-7090103798746019795,true,2021-03-01 11:10:15.939,13821.67,44
336725780597217655,true,2022-02-02 20:59:34.232,6710.25,36
3405049614335892247,true,2023-02-02 16:46:14.623,20247.82,55
-3486440732376221474,true,2015-03-18 11:34:26.489,89061.83,165
2985586852798043932,true,2024-10-21 10:07:53.032,931.37,4
1325249789086446793,true,2021-01-21 15:41:42.153,3845.13,18
-56754426058818681,true,2025-10-23 14:08:58.267,114.77,1
-8365849148386564442,true,2023-02-01 15:08:57.101,1714.29,10
3369536895381701504,false,2025-10-02 19:04:59.670,67.5,1
9035430820383721702,false,2025-10-19 22:38:51.299,35.1,1
-1870680643605962785,true,2019-02-20 13:48:31.507,30561.94,120
-7406869406545919111,true,2024-08-12 17:44:24.479,26573.68,38
-4434695105282236858,true,2017-10-06 15:11:47.388,149448.11,282
-3159690920717470611,true,2012-03-21 16:15:57.138,14534.51,61
-2163215328664690165,true,2020-07-14 09:27:51.962,62903.39,163
2893238503057756528,true,2017-04-05 15:01:51.113,28355.82,52
-4118638356454988710,true,2025-07-15 16:34:40.358,4807.4,17
-619764125507273402,true,2024-01-29 17:15:25.676,6843.08,34
7968882984739744457,true,2015-12-10 14:49:58.232,47646.86,263
-6822281851710555822,false,2022-07-11 15:15:52.879,3210.06,52
-8070139773307158510,true,2025-04-14 16:56:53.960,2680.87,7
2018950213837734672,true,2025-07-23 15:45:41.557,1649.23,4
-7212745886175496222,true,2021-04-27 10:07:48.016,34017.13,167
124099605574288640,false,2024-01-22 16:53:22.108,60.38,2
1173602976602678937,true,2023-09-24 16:31:20.347,560.85,4
6732233970383468495,true,2014-05-16 15:12:52.581,120690.13,199
4144726909902398817,true,2017-10-27 12:40:26.780,21651.45,56
-5713158066169465696,true,2023-05-27 09:08:22.447,8636.17,81
424345949099164984,true,2019-05-15 10:30:43.962,17324.28,108
2839066703504485039,true,2019-09-09 12:02:33.569,30182.45,114
-6970833149448267657,true,2018-05-20 21:07:31.228,46311.58,491
-2547557822804184800,true,2022-01-07 14:37:04.163,1076.16,15
-726641455255073901,true,2003-07-15 14:14:59.000,47022.46,110
-8570844987490512990,true,2023-11-07 16:27:48.253,21761.87,63
7507129815886178405,true,2024-01-11 13:46:03.877,17199.35,56
2528138345097485289,true,2018-06-25 13:12:54.089,6224.76,51
5026174111732526565,true,2025-09-15 14:50:02.379,615.21,2
-1325776628856193646,true,2025-02-05 15:15:50.437,356.35,2
4248632504717390428,false,2025-10-03 23:26:56.326,153.22,1
6423129743928014476,true,2010-09-16 16:36:10.551,15536.22,189
-4635606158556826495,true,2022-02-10 13:05:34.315,71264.14,314
-4282998956106179895,true,2015-10-07 16:49:31.005,88072.19,102
-4525058101421646111,true,2022-05-01 20:56:55.656,16618.75,117
5710963672136714250,true,2012-01-30 19:18:38.756,23788.23,210
-5364666987415569776,true,2022-01-17 17:35:21.364,38283.65,145
5254406217909480623,true,2025-04-28 22:00:31.925,9238.03,12
1275864453868141240,true,2021-08-24 19:45:48.644,1853.84,18
-6684612249691607548,true,2023-09-06 10:50:25.175,16840.69,37
-2970442666270873407,true,2021-12-28 18:46:25.322,18893.99,87
-5624332190812341076,true,2021-01-18 15:51:13.101,9685.41,38
4519638052717899979,true,2018-09-06 12:09:41.246,7370.53,41
-441674418798647125,true,2024-03-29 09:05:04.641,9148.77,76
-7491375732345376497,true,2024-09-09 18:30:05.693,6053.39,18
-8306262834376598065,true,2025-03-20 16:47:47.642,4163.66,11
-4949263680813136471,false,2022-08-04 08:44:17.199,4458.92,13
-3795599276634967552,true,2023-02-25 15:27:06.715,23876.08,119
-2864054937808850503,true,2020-02-26 15:19:27.025,9699.36,71
-1725301657415667101,true,2023-04-18 13:14:20.481,15165.02,125
-345931963853548316,true,2025-02-05 15:25:53.822,8425.13,55
4979460453304891115,true,2008-09-04 01:37:05.134,15820.7,49
-1282719907675136727,true,2021-06-07 21:39:17.100,21042.07,113
2911848279957846071,true,2025-05-02 11:05:49.921,3284.03,7
8272564502848532603,true,2020-02-19 19:02:20.786,51219.82,166
762968687778862353,true,2018-12-17 15:03:50.895,59517.39,243
-7106264806406532226,true,2011-03-10 16:59:46.257,164662.41,609
-2107219870730417119,true,2020-08-31 18:45:45.196,26218.83,68
-5615926282222384516,true,2020-07-20 00:05:17.219,45531.58,180
-5123953779356271449,true,2017-08-05 17:22:15.993,90872.72,399
415007876965750583,true,2023-03-23 12:30:09.163,27216.05,66
-8489958290318376054,true,2024-09-25 17:00:45.879,23496.99,37
1618084430899495782,true,2020-08-09 21:04:13.007,21593.78,140
5767158933256068521,true,2020-08-26 14:29:26.462,20286.71,133
-8360241051166309987,false,2018-05-23 08:37:32.856,11288.52,57
959076521886238336,true,2022-09-24 03:27:40.442,7518.27,27
194653165192722727,true,2024-07-23 14:46:20.509,1260.22,4
4663599490058581342,true,2024-12-19 14:36:47.694,5859.05,26
7307574600030745295,true,2017-08-06 12:21:14.691,1322.95,30
-8221320148183890257,true,2019-10-23 16:16:35.391,12705.33,57
2046220324778987260,true,2017-09-26 14:15:14.752,16508.32,75
-7461967633875162549,true,2021-06-22 11:46:46.147,440.1,5
-1078809476124212804,false,2025-10-25 18:25:32.423,37.1,1
-1421052680076278448,true,2021-06-25 15:32:44.408,67629.88,233
-795728940147523767,true,2022-05-17 01:29:22.964,30712.9,121
7438557063523609489,true,2017-05-11 11:04:56.274,48688.18,251
3917867758193967244,true,2011-10-14 19:34:05.973,73970.98,211
7336996791253689056,true,2021-03-26 19:15:21.579,46224.53,109
-4442482676600036562,true,2024-07-02 11:26:16.071,2545.85,35
8536887474045092321,true,2024-07-17 14:24:19.370,1392.38,19
-7627169718977637048,false,2023-02-07 10:48:47.531,2908.5,22
7408526931812321411,true,2025-08-25 05:04:40.411,958.28,4
4117809328396830168,true,2025-03-11 07:15:56.567,660.89,4
5935189190764948189,true,2023-06-20 03:45:24.539,27028.76,79
4505289154222619064,true,2016-10-11 20:03:04.497,9169.97,57
-4560615789272675158,true,2025-06-16 20:47:23.985,2567.92,9
1272100031551042021,true,2009-01-29 12:23:28.046,139183.83,562
8537353561277218559,true,2018-05-21 09:46:00.625,45024.67,142
-720136026902012530,true,2020-10-01 20:12:28.539,56346.27,183
5396696074142837866,true,2020-09-14 11:53:47.356,20884.1,69
3101619651019894964,true,2021-11-03 21:03:24.522,6889.48,26
4069844170950345522,true,2023-07-18 09:05:28.935,11501.99,43
-6018602709645599548,true,2015-09-29 14:34:40.637,7544.18,40
4361865018500077012,false,2020-07-14 19:03:36.165,1129.5,20
-7070109920295821768,true,2019-04-24 20:02:59.383,10671.41,80
3928547415573087319,true,2015-10-21 00:56:22.027,2145.42,20
807583632897126768,true,2024-01-05 16:00:56.912,727.18,5
8410183767570161076,false,2024-07-19 09:59:43.770,15.02,2
-5504231339284661386,true,2020-08-13 10:29:38.753,26816.62,89
-8892359825620305211,true,2020-10-05 08:12:33.946,16708.57,48
-4746977882319520418,true,2016-04-12 17:33:19.481,4178.1,13
7258256751733315675,true,2025-10-21 14:35:14.566,257.24,1
1800396041774725962,false,2025-10-27 10:55:09.091,12.5,1
-2667506436564839755,false,2025-10-15 10:50:17.475,34.95,1
1360527068060651867,true,2016-04-10 09:53:23.019,40784.11,256
1244912580772291503,false,2021-12-10 10:46:20.710,16645.13,42
-1032245587691222168,true,2024-01-30 15:54:59.827,5996.5,34
-3274306604752991915,false,2025-10-27 08:33:58.534,120.63,1
6179124388797152609,true,2012-06-20 11:46:17.215,217450.54,559
6182098336829661307,true,2018-05-01 17:38:21.692,43684.57,371
4336820857288089165,true,2020-04-27 16:00:03.439,4074.26,23
980751576885603973,true,2017-10-10 14:05:30.729,63531.07,150
6273185979254350739,true,2016-12-08 12:08:56.127,34784.11,180
1130708733029949629,true,2018-02-08 15:29:33.410,67946.18,460
4203057597014720027,true,2007-08-28 18:21:44.772,84352.72,250
2051101511096576583,true,2023-04-20 09:51:32.040,16886.83,77
3973584162350432810,true,2023-06-08 11:59:22.483,4887.67,30
-8717487119722232371,true,2017-09-09 11:33:45.089,33463.39,388
3983205190573287675,true,2020-10-05 21:40:10.072,83280.16,203
3221610576971763729,true,2022-08-24 16:35:49.603,6605.42,49
-838462784771044869,true,2024-08-12 11:34:12.924,9517.05,60
230163398415732056,true,2018-09-28 13:20:36.407,4624.64,39
5339991133729063718,true,2021-06-23 11:50:15.906,7018.3,33
-4709044082600002432,false,2024-08-15 12:26:42.144,814.51,5
-8269658495772591058,true,2021-06-28 13:12:21.978,17275.99,29
4375824021361402516,true,2022-07-25 16:56:06.175,5434.73,37
3904943069826322190,true,2019-12-10 12:32:52.414,5091.64,52
7180369145813494428,false,2023-07-07 14:47:57.727,283.43,13
4458832219356110845,true,2025-08-14 12:45:40.369,5349.52,6
-7267776208488670171,false,2023-03-28 20:08:01.620,484.88,4
-500618320449512233,true,2016-03-21 16:20:29.215,47859.94,251
4089972678907587441,true,2025-04-23 12:47:41.662,665.31,4
-8836538272673633909,true,2025-09-24 23:22:38.086,78.39,2
4320853286928522010,true,2020-01-02 16:28:12.756,220320.7,439
-2786809059398987211,true,2020-02-18 10:24:56.357,60056.58,266
-4854919792448168256,true,2020-07-07 14:59:49.796,160380.6,158
-9201892490548226360,true,2019-06-13 11:58:25.435,57948.83,168
3943506042127643508,true,2023-06-20 15:30:51.798,20855.27,132
5208064555086438497,true,2021-04-10 16:15:09.439,58256.65,187
3190211473892768845,true,2023-02-07 09:09:45.636,8739.41,26
-1707120141149619221,true,2017-12-15 19:01:14.211,18780.78,137
816789200659091565,true,2024-04-29 10:40:37.041,2153.57,8
8304888981349098756,true,2019-05-23 17:58:44.310,5407.13,41
-7732203434577228207,true,2018-06-18 14:11:36.543,14477.25,139
-5275042209646842008,true,2023-06-05 15:30:49.287,10349.38,96
1421794347764009336,true,2025-05-15 10:02:15.457,7938.1,12
8388597943408799598,true,2022-11-01 00:22:39.935,9571.07,48
4432863570625348142,false,2021-03-05 08:19:19.812,4320.47,99
-9048054721445574327,true,2022-10-18 20:00:17.335,3553.87,25
-9071175739575247407,true,2023-08-07 21:11:40.264,5656.38,41
2849908718293198619,true,2023-01-17 08:17:27.142,4489.19,67
-8986210148297437245,false,2020-03-27 14:17:29.258,3290.19,27
-4492687871240543215,true,2025-03-15 16:54:41.124,2102.5,17
-2067231555940145796,true,2024-02-08 13:20:09.924,10390.65,22
1717873343022446161,true,2018-04-26 07:53:22.496,993.75,17
8590433734902592416,true,2025-01-29 05:47:38.705,95.28,2
-7657154995144263629,true,2019-09-09 15:09:35.781,533.7,3
-1105693843500771463,true,2021-11-17 16:17:39.139,157816.73,123
-8770824974001455573,true,2018-11-18 00:13:53.362,101076.87,262
-9077212362610611724,true,2023-08-17 14:47:34.595,37848.79,96
-8401201615110361287,true,2019-05-30 09:33:27.871,12419.38,29
1802815224238232259,true,2025-04-25 13:24:29.831,4245.3,15
-2878866568339628822,true,2025-04-11 10:40:08.453,846.55,7
-3124369421828035629,true,2019-11-26 18:00:36.132,60270.29,169
-903619382599289192,true,2018-10-30 10:39:36.345,30985.51,133
-2441971805073473204,true,2022-03-02 12:13:08.382,55678.4,56
-149498791299669240,true,2017-07-12 11:34:53.401,36596.91,176
-4214796510075681088,true,2016-04-12 20:32:44.348,33700.15,157
-1564588217644132047,true,2015-08-13 15:00:25.042,114276.44,252
6126870518770436531,true,2019-04-19 20:03:28.637,186759.16,284
1105888568968560057,true,2023-01-10 17:43:38.777,49734.3,163
-5943931969317485498,true,2021-03-10 09:54:15.737,8500.99,50
-3580645544806571541,false,2022-08-30 12:56:39.401,12699.03,68
5886354495130802429,true,2015-06-13 11:55:34.882,51161.62,109
4069667256477455113,true,2020-06-19 16:04:21.329,39646.71,205
-1430336978845318024,true,2020-02-17 16:37:25.190,50021.88,224
8253196492641986889,true,2020-02-05 12:19:01.736,14660.71,140
8844777702075606610,true,2017-10-06 09:44:29.596,39610.42,98
-3704317781604111632,true,2022-06-23 12:39:20.033,8838.08,33
-3790119423166355389,true,2019-11-06 15:21:40.439,26889.5,130
-1993321064134314797,true,2023-12-27 19:39:45.103,9884.99,54
183336923294317588,true,2020-09-22 23:35:37.690,7368.12,26
-5057823306321889483,true,2025-04-15 09:32:51.722,668.88,2
-3932872146954916377,true,2021-03-10 13:10:04.366,935.39,3
-7915444808900884435,false,2025-10-23 21:53:17.388,8.77,1
-3764834786958097957,true,2025-10-01 17:03:37.343,69.6,1
3791789918813330223,true,2025-10-16 10:11:34.162,423.99,1
-3520528465121983852,false,2025-10-29 03:22:59.885,7.49,1
3835500850899005737,true,2013-05-14 13:00:10.830,95798.78,384
2842033817195219164,true,2019-07-04 22:19:28.954,287368.37,402
-2788079203166541297,true,2025-04-01 12:10:44.446,16059.7,26
5066719328935929777,true,2019-09-20 11:22:14.251,19959.91,59
-8192511592756508065,false,2016-06-07 13:24:21.013,13352.04,66
-9087103636517725473,true,2014-01-17 14:39:04.893,68771.34,371
-271051846826144831,true,2022-05-26 09:47:23.315,42360.09,101
-8096059912254289224,false,2020-07-08 21:20:29.967,50334.6,287
4042415400278580677,true,2017-05-19 18:05:38.064,15448.12,77
8866472395044400395,true,2021-09-22 15:11:55.379,6040.55,66
827989346027399851,true,2022-07-25 16:12:55.918,6742.68,25
-7919254810507179906,true,2025-06-19 21:03:59.582,2350.25,17
5749847041932558678,true,2014-06-11 20:00:24.701,22932.32,157
4186223112509680846,true,2024-01-18 10:57:43.138,15230.93,62
6856899326331293841,true,2022-06-27 18:50:07.606,6075.94,27
-7447338224389140211,true,2022-09-08 09:56:25.296,4995.46,37
-9060360952137809580,true,2020-02-17 18:02:28.087,21605.98,97
1943983944474649818,true,2025-10-12 13:10:16.812,870.44,2
-5866160037407259665,true,2019-10-08 09:27:27.812,36785.67,185
3931933283204267177,true,2022-01-15 18:10:46.835,42656.09,91
5518473658280106218,true,2023-08-21 16:23:13.150,45870.65,68
5284355024558820650,true,2017-08-16 01:26:16.520,57535.18,323
-363554974144175251,true,2021-05-03 09:06:21.016,20708.93,112
4321309026893377508,false,2021-01-28 12:46:55.945,296.93,13
5191881832792729843,true,2020-03-28 10:10:45.401,1008.96,11
-8302522697190901854,true,2023-01-12 14:46:30.025,6058.97,30
6661633958591160999,true,2024-02-22 14:29:03.689,4986.42,40
-6475768561981134910,false,2024-10-01 17:05:31.138,7.98,2
-7566276043079546190,true,2020-01-04 14:32:32.424,115841.47,326
-4310734081551235927,true,2016-07-06 13:50:27.225,63715.78,355
4053273094870595398,false,2017-02-02 03:49:12.896,31893.48,157
-4609413456408018830,true,2018-03-28 18:48:02.493,25736.42,133
4478623753961207326,true,2023-01-23 09:13:05.275,28418.45,129
2350071267488760499,true,2023-07-07 15:53:40.629,7547.81,105
1050489324816122284,true,2020-01-17 19:22:28.097,33510.91,231
-7784017442557701812,true,2023-08-21 02:00:39.209,23630.55,113
-4585592913791859309,true,2020-09-29 16:16:26.106,5993.51,51
6945198333975851448,true,2024-01-21 20:24:18.405,778,25
-2284999491458569551,true,2024-08-05 17:16:12.902,4837.15,13
5777454509240071879,true,2006-02-19 13:03:39.000,25300.23,162
7904427614390194921,true,2017-10-10 12:34:04.768,98349.04,170
6063892630856636033,true,2019-09-09 15:03:06.916,33777.27,99
5166565391455352303,true,2022-01-02 17:14:46.346,57648.12,228
-4993165352469018696,true,2019-02-28 17:33:21.206,29801.23,67
-7564580862374612176,true,2014-11-22 16:45:21.055,40481.83,399
-8688221993998920227,true,2012-09-08 17:16:57.119,33280.37,303
957118165856100435,true,2023-11-29 15:58:09.213,12830.3,88
-3435652864594968079,true,2008-01-24 17:17:48.665,58240.55,285
-4837712124351713874,true,2015-10-12 11:37:31.965,49129.08,166
-2618713746500391461,true,2023-12-26 12:32:31.629,6800.73,21
7042553890215274925,true,2025-09-29 11:38:04.808,715.44,2
5936623413248378522,true,2018-09-16 20:08:08.103,38508.84,332
-4868749735327435113,false,2018-01-01 23:50:23.642,48659.12,110
7747577773375677569,true,2019-01-03 17:49:46.342,210723.64,332
1732202280412670027,true,2023-11-18 20:45:04.425,29858.29,142
-3913070242924173267,true,2023-03-08 00:11:55.052,18977.75,78
-3041282070413738399,true,2015-10-05 09:04:33.994,17084.78,103
-7186303628915424876,true,2025-03-20 11:53:29.022,8509.27,22
-3360983047806740816,true,2025-04-24 13:00:54.749,2769.16,11
-5698304361139261687,true,2019-11-21 21:00:22.380,21304.07,158
7729037736952286108,true,2018-05-23 18:24:37.035,118841.82,438
9135036433628720128,false,2017-01-09 19:37:15.497,10002,165
-3403202111888346880,true,2017-09-06 18:29:36.157,14921.13,49
2799575320716786866,true,2020-10-05 16:58:42.996,4291.42,20
517219866210410956,true,2023-04-14 16:50:49.707,466.34,10
928349509877429072,true,2020-01-06 12:58:32.582,3162.69,56
-3878736627701551517,true,2024-07-17 17:00:31.277,269.61,3
-6855751011695513450,true,2020-02-10 11:43:20.945,10017.68,36
8186757244711665078,true,2018-04-06 18:38:05.798,24076.72,156
8137860136518522334,true,2013-11-07 15:15:03.428,64539.53,275
7113398149894579567,true,2025-10-31 09:22:29.837,138.77,1
-8195109053797367846,true,2024-05-08 13:52:28.641,19029.79,36
1225431163461831777,true,2004-02-04 17:53:00.000,83235.64,363
3749600256818282469,true,2015-06-24 14:24:29.408,98431.3,398
-3231074138750570240,true,2020-02-04 21:47:26.654,28440.53,144
9058568429748727819,true,2022-12-29 09:08:03.084,12112.47,52
6264858940169897087,true,2024-05-03 11:10:07.351,198.17,3
1805355233150824921,true,2017-07-11 12:37:17.074,11054.43,75
6102023327994747734,true,2018-11-05 16:58:36.433,61178.99,240
-8693407778431293906,true,2024-01-30 16:45:03.353,31612.96,134
3629572293998091609,true,2020-06-23 11:16:42.402,9900.51,75
5980124809286963157,true,2018-07-06 09:30:16.999,3783.45,27
2736879819570700472,true,2024-02-09 13:30:03.065,5283.96,27
930690712289895667,true,2020-08-24 11:04:34.023,2347.89,12
-7690223493384266667,true,2023-09-20 14:43:03.046,526.96,5
6959174617162268394,true,2017-08-10 11:58:10.911,76030.16,194
3005705852599801584,true,2023-11-13 13:29:23.059,23672.56,40
-7322633804673686321,true,2017-08-01 13:50:48.367,6342.19,75
5197696005123767294,true,2006-08-15 21:31:50.000,4163.27,44
1298273909421267889,true,2022-12-19 13:10:38.003,404.95,12
2298188040234979256,true,2017-11-16 14:15:57.388,3439.77,24
-8221758224167197406,true,2022-05-19 13:51:47.611,39011.6,68
42361057110684029,true,2025-10-30 12:38:47.093,260.95,1
-3054636849934903118,true,2003-07-08 17:30:01.000,38616.38,262
-4661147284284111751,true,2022-01-12 16:14:58.106,13180.84,86
6528660141263616700,true,2024-09-11 08:24:44.327,6293.29,33
-4694411327107971525,true,2023-05-02 07:49:07.794,48627.46,123
-1003686314860116738,true,2017-06-19 12:32:14.559,75994.56,176
960311267169460093,true,2024-01-08 18:10:47.010,2004.66,15
-8155140148773041297,true,2023-03-08 16:03:52.999,1897.36,18
-4015870700365202135,false,2025-10-14 18:53:19.597,97.8,1
5389181070396030720,true,2025-10-13 13:54:21.374,27.06,1
8943835582283533777,true,2008-04-09 09:24:45.481,106413.53,417
-3180846307765058910,true,2019-10-09 15:11:35.876,106887.18,213
2038585073267081609,true,2020-07-02 14:15:33.316,35048.09,134
6005120694373777832,true,2017-08-16 11:18:16.303,27194.42,462
-1019300687869480042,true,2018-04-25 09:14:18.256,22343.05,89
2379125943345240955,true,2019-10-22 14:34:21.517,18340.79,157
-4529093647410713739,false,2017-02-04 16:20:05.573,70162.95,146
-7659857336176588404,true,2018-04-18 08:31:47.436,34592.21,233
-5330460177614256268,true,2023-01-11 16:41:50.274,6145.51,68
5810847549721811481,true,2022-12-01 15:56:29.699,45082.56,90
6652560749403540474,true,2017-09-19 09:39:12.078,58487.42,183
-2210621948364322054,true,2020-08-20 13:39:17.930,25074.58,24
7762124920428443725,true,2017-05-19 12:35:02.809,43265.67,149
5326013844808998587,true,2020-02-13 10:51:11.382,6288.16,35
8590517610194389931,true,2024-09-09 17:08:08.666,5990.82,27
-6158276396582461278,true,2021-08-23 04:59:12.457,10522.56,165
-48754568690971219,true,2024-05-10 21:38:07.204,4122.64,44
-939600249876908193,true,2024-08-20 18:57:36.103,1200.74,4
-4018845275851179058,true,2012-01-14 23:51:35.949,4198,30
7794440869265143330,true,2016-04-09 16:58:39.404,166753.54,356
-6749176382868469064,true,2017-08-23 16:15:24.698,53357.33,210
3977222514048217970,true,2014-07-28 23:05:40.634,21124.33,63
6077762668693474500,true,2022-07-07 23:18:33.757,17565.06,38
-4914192939929175230,true,2019-03-18 00:47:13.634,15590.87,51
108066617182402715,true,2022-06-07 14:43:11.632,48615.53,62
-2829807684167894245,true,2019-07-25 11:11:54.548,13451.92,71
-4589048093985632720,true,2020-01-19 16:55:30.019,4127.89,46
-8647224843469069056,true,2024-11-04 14:59:05.429,1813.02,13
96496702125343723,true,2024-10-29 01:09:02.600,3784.66,13
-2753742943088958668,true,2014-03-06 19:07:06.515,27001.14,156
4892732661943001871,true,2020-05-14 19:55:28.274,4467,67
4537864962512804868,true,2016-09-16 13:09:13.115,24552.15,98
-110212569408444798,true,2016-08-20 12:03:35.272,64192.72,355
1074123857230356819,true,2019-07-22 14:34:54.076,20561.49,121
978580641041059624,true,2023-03-08 09:55:21.053,7854.21,25
6285431245048062992,true,2021-10-06 19:48:25.930,6240.63,31
8032853688081108007,true,2021-11-01 15:05:22.369,1583.32,12
-5070026739949306716,false,2025-08-01 14:37:10.145,378.39,2
-7313267574184529492,true,2018-01-10 14:10:08.937,91936.63,276
-2755615450747121426,true,2021-10-15 11:32:39.035,52351.18,222
8795728342222349751,true,2023-05-03 22:34:23.662,7203.78,23
-7745594751476180477,true,2018-06-14 10:13:01.158,10202.49,108
7986146302994299178,true,2015-06-13 13:52:15.026,519.37,11
-8029263854133930508,true,2021-02-23 10:11:05.466,2746.89,12
-4850434025818200494,true,2016-09-09 13:20:08.470,35164.9,115
307259538993773193,true,2024-09-04 13:33:00.430,1580.56,19
-6559184298382836507,true,2025-06-19 12:58:19.365,4476.97,17
-4731338496821701155,true,2025-01-29 22:02:25.303,585.02,4
5115605156009773544,true,2023-11-14 11:12:10.802,2007.61,9
-8945808002592400660,true,2025-10-21 16:20:16.587,98.67,1
7066480176935159159,true,2019-08-12 20:12:28.349,55135.41,148
8315157617910027864,true,2025-01-05 10:12:10.902,6349.88,36
1320393683993880234,true,2019-11-03 18:53:10.399,45097.77,164
-620628287986223203,true,2025-09-09 20:52:41.787,6950.73,9
-2312617180652208209,true,2020-11-18 19:25:20.598,57318.15,270
148804586445445569,true,2019-03-06 14:53:32.137,12748.89,67
-7004139692954492107,true,2025-05-26 10:32:00.338,1397.66,10
-4833148286582763477,true,2022-08-10 18:46:37.897,58162.72,117
-6935336132986914159,true,2019-11-22 23:55:05.883,1684.94,13
-5114417304339731157,false,2019-11-01 17:38:33.813,21886.49,36
-2446249045315193096,true,2025-01-12 19:44:00.137,5521.27,18
798283816313023880,true,2018-11-23 15:22:02.468,79963.51,457
8769486486945529727,true,2020-01-22 13:34:52.560,17786.79,69
-560079082731547611,true,2017-08-10 12:38:52.073,45701.44,281
-1603411400246065104,true,2022-03-23 12:10:48.068,22812.36,204
-6422764703435901153,true,2017-03-18 00:23:09.488,90756.46,651
3201835603602894063,true,2017-02-28 17:36:26.274,89989.04,582
5176704624201905428,true,2015-08-31 08:50:42.754,92281.59,508
2159180119277257679,true,2020-10-26 23:58:02.773,64407.05,508
1873314312087148916,true,2020-03-17 16:36:06.709,26260.82,100
93116563520208864,true,2022-02-06 16:59:17.026,7215.58,16
8255098122683702288,true,2022-07-09 07:39:39.548,20446.58,71
-5207909305465113465,false,2021-03-26 14:28:25.311,11954.59,68
1462878733978877245,true,2021-07-28 16:59:08.937,18858.87,170
5804181894363562563,true,2022-05-31 13:18:28.654,1615.84,30
-860955548752018080,true,2017-07-26 00:23:35.279,87395.92,553
